,PlatformWindows,PlatformLinux,PlatformMac,GenreIsNonGame 
8951,True,False,True,False
8952,True,True,True,False
8953,True,False,False,False
8954,True,False,False,False
8955,True,False,False,False
8956,True,True,True,False
8957,True,False,False,False
8958,True,False,False,False
8959,True,False,False,False
8960,True,False,False,False
8961,True,False,False,False
8962,True,False,False,False
8963,True,False,False,False
8964,True,False,False,False
8965,True,True,True,False
8966,True,True,True,False
8967,True,True,True,False
8968,True,False,True,False
8970,True,False,False,False
8971,True,False,False,False
8973,True,False,False,False
8974,True,False,False,False
8975,True,False,False,False
8976,True,False,True,False
8977,True,False,False,False
8978,True,False,False,False
8979,True,False,True,False
8980,True,True,True,False
8981,True,True,False,False
8982,True,False,True,False
8983,True,True,True,False
8984,True,False,False,False
8985,True,False,False,False
8986,True,False,True,False
8987,True,False,False,False
8988,True,False,True,False
8989,True,True,True,False
8990,True,False,False,False
8991,True,True,True,False
8992,True,False,False,False
8993,True,False,True,False
8994,True,False,False,False
8995,True,False,False,False
8996,True,False,False,False
8997,True,True,True,False
8998,True,True,True,False
8999,True,False,False,False
9000,True,False,False,False
9001,True,False,False,False
9002,True,False,False,False
9003,True,False,False,False
9004,True,False,False,False
9005,True,True,True,False
9006,True,True,False,False
9007,True,False,True,False
9008,True,False,False,False
9009,True,False,True,False
9010,True,False,False,False
9011,True,True,True,False
9012,True,False,False,False
9013,True,False,True,False
9014,True,False,False,False
9015,True,False,False,False
9016,True,True,True,False
9017,True,True,True,False
9018,True,False,False,False
9019,True,False,False,False
9020,True,False,False,False
9021,True,False,False,False
9022,True,False,False,False
9023,True,False,False,False
9025,True,True,True,False
9026,True,True,True,False
9027,True,True,True,False
9028,True,False,False,False
9029,True,False,False,False
9030,True,True,False,False
9031,True,False,False,False
9032,True,False,False,False
9033,True,False,False,False
9034,True,True,True,False
9035,True,False,False,False
9036,True,False,False,False
9037,True,False,False,False
9038,True,True,True,False
9039,True,False,False,False
9040,True,False,False,False
9041,True,True,True,False
9042,True,False,False,False
9043,True,True,True,False
9044,True,False,False,False
9045,True,False,False,False
9046,True,False,True,False
9047,True,False,True,False
9048,True,False,False,False
9049,True,True,True,False
9050,True,True,True,False
9051,True,False,False,False
9052,True,True,True,False
9053,True,True,True,False
9054,True,False,False,False
9055,True,False,False,False
9056,True,False,True,False
9057,True,False,False,False
9058,True,False,True,False
9059,True,False,False,False
9060,True,False,False,False
9061,True,False,False,False
9062,True,False,False,False
9063,True,True,True,False
9064,True,False,False,False
9065,True,True,True,False
9066,True,True,True,False
9067,True,False,False,False
9068,True,False,False,False
9069,True,False,False,False
9070,True,False,False,False
9071,True,True,False,False
9072,True,False,False,False
9074,True,False,False,False
9075,True,True,True,False
9076,True,False,True,False
9077,True,False,False,False
9078,True,True,True,False
9079,True,False,True,False
9080,True,True,True,False
9081,True,False,False,False
9082,True,False,False,False
9083,True,False,False,False
9084,True,True,True,False
9085,True,False,True,False
9086,True,False,False,False
9087,True,True,True,False
9088,True,False,False,False
9089,True,False,False,False
9090,True,False,False,False
9091,True,False,False,False
9092,True,False,False,False
9093,True,False,True,False
9094,True,False,True,False
9095,True,False,False,False
9096,True,False,False,False
9097,True,True,True,False
9098,True,False,False,False
9099,True,False,False,False
9100,True,False,False,False
9101,True,False,False,False
9102,True,False,False,False
9103,True,True,True,False
9104,True,False,False,False
9105,True,False,True,False
9106,True,False,True,False
9107,True,False,False,False
9108,True,True,True,False
9109,True,True,True,False
9110,True,False,False,False
9111,True,False,False,False
9112,True,False,False,False
9113,True,False,False,False
9114,True,False,False,False
9115,True,False,False,False
9116,True,False,False,False
9117,True,False,False,False
9118,True,False,False,False
9119,True,True,True,False
9120,True,False,False,False
9122,True,True,True,False
9123,True,False,False,False
9124,True,False,False,False
9125,True,False,True,False
9126,True,False,False,False
9127,True,False,False,False
9128,True,False,True,False
9129,True,True,True,False
9131,True,False,False,False
9132,True,False,True,False
9133,True,False,False,False
9134,True,False,True,False
9135,True,False,True,False
9136,True,True,True,False
9137,True,False,True,False
9138,True,False,False,False
9139,True,False,False,False
9140,True,False,False,False
9141,True,False,False,False
9142,True,False,False,False
9143,True,False,False,False
9144,True,False,False,False
9145,True,True,False,False
9146,True,False,False,False
9147,True,False,False,False
9148,True,True,True,False
9149,True,False,False,False
9150,True,True,True,False
9151,True,False,False,False
9152,True,False,False,False
9153,True,False,False,False
9154,True,False,True,False
9155,True,False,False,False
9156,True,False,False,False
9157,True,False,False,False
9158,True,False,False,False
9159,True,False,False,False
9160,True,True,False,False
9161,True,False,False,False
9162,True,False,True,False
9163,True,True,True,False
9164,True,True,True,False
9165,True,True,True,False
9166,True,True,True,False
9167,True,True,True,False
9168,True,False,False,False
9169,True,False,True,False
9170,True,False,True,False
9171,True,False,False,False
9172,True,False,False,False
9173,True,False,False,False
9174,True,False,True,False
9175,True,False,False,False
9176,True,True,False,False
9177,True,False,False,False
9178,True,False,False,False
9179,True,False,False,False
9180,True,False,False,False
9181,True,False,False,False
9182,True,False,True,False
9183,True,False,False,False
9184,True,True,True,False
9185,True,False,False,False
9186,True,False,False,False
9187,True,True,False,False
9188,True,False,True,False
9189,True,False,False,False
9190,True,False,False,False
9191,True,True,True,False
9192,True,True,True,False
9193,True,False,False,False
9194,True,False,False,False
9195,True,False,False,False
9196,True,False,True,False
9197,True,True,True,False
9198,True,False,False,False
9199,True,False,False,False
9200,True,True,False,False
9201,True,False,True,False
9202,True,False,False,False
9203,True,False,False,False
9204,True,False,False,False
9205,True,False,True,False
9206,True,False,False,False
9207,True,False,False,False
9208,True,False,False,False
9209,True,False,True,False
9210,True,True,True,False
9211,True,False,False,False
9212,True,True,False,False
9213,True,True,True,False
9214,True,False,True,False
9215,True,False,False,False
9217,True,False,False,False
9218,True,False,False,False
9219,True,True,True,False
9220,True,False,False,False
9221,True,False,False,False
9222,True,True,True,False
9223,True,False,False,False
9224,True,False,False,False
